"","new_id","timestamp","value","accumulate","out_or_in","station","lat","long","province"
"358",1960,"1579219200",0,1,"out","合肥南",31.798569,117.290369,"安徽"
"359",1964,"1579219200",0,3,"out","阜阳",32.91468,115.868148,"安徽"
"360",2027,"1579219200",2,3,"out","北京南",39.864896,116.379054,"北京"
"361",2028,"1579219200",1,1,"out","清河",40.041651,116.315062,"北京"
"362",2039,"1579219200",2,2,"out","北京",39.903708,116.427258,"北京"
"363",2086,"1579219200",1,2,"out","南宁东",22.842049,108.414219,"广西壮族自治区"
"364",2093,"1579219200",0,1,"out","柳州",24.307475,109.389088,"广西壮族自治区"
"365",2110,"1579219200",1,1,"out","桂林",25.261035,110.282782,"广西壮族自治区"
"366",2205,"1579219200",0,1,"out","广州南",22.988726,113.269446,"广东"
"367",2208,"1579219200",0,1,"out","广州",23.14891,113.257569,"广东"
"368",2248,"1579219200",0,1,"out","崇左",22.403914,107.358138,"广西壮族自治区"
"369",2256,"1579219200",1,1,"out","北海",21.452804,109.128259,"广西壮族自治区"
"370",2276,"1579219200",1,1,"out","怀集",23.892782,112.159573,"广东"
"371",2287,"1579219200",0,1,"out","深圳东",22.601157,114.118789,"广东"
"372",2778,"1579219200",0,1,"out","沈阳南",41.660199,123.348874,"辽宁"
"373",5277,"1579219200",0,1,"out","防城港",21.629406,108.357342,"广西"
"374",5989,"1579219200",0,1,"out","昆明南",24.920244,102.822787,"云南"
"375",6371,"1579219200",0,1,"out","杭州东",30.291066,120.212918,"浙江"
"376",6420,"1579219200",0,1,"out","天津西",39.158531,117.163382,"天津"
"377",6423,"1579219200",0,2,"out","天津",39.135656,117.210114,"天津"
"378",6489,"1579219200",0,1,"out","吐鲁番北",43.02236,89.111139,"新疆维吾尔自治区"
"379",6523,"1579219200",0,1,"out","库车",41.694913,83.016589,"新疆维吾尔自治区"
"380",6663,"1579219200",0,1,"out","石柱县",29.965289,108.097576,"重庆"
"381",6698,"1579219200",0,1,"out","涪陵北",29.768328,107.276696,"重庆"
"382",6710,"1579219200",0,1,"out","温州南",27.966086,120.585003,"浙江"
"383",6804,"1579219200",1,1,"out","晋城",35.475703,112.873555,"山西"
"384",6829,"1579219200",0,1,"out","枣庄",34.779737,117.306419,"山东"
"385",7015,"1579219200",0,1,"out","曲阜东",35.55627,117.068864,"山东"
"386",7022,"1579219200",0,1,"out","济南",36.671081,116.990852,"山东"
"387",7517,"1579219200",0,1,"out","十堰东",32.50921,111.082196,"河北"
"388",7566,"1579219200",0,1,"out","万州北",30.845716,108.371072,"重庆"
"389",7592,"1579219200",0,1,"out","萧县北",34.236513,116.941524,"安徽"
"390",7602,"1579219200",0,1,"out","永城北",34.741222,113.66245,"河南"
"391",0,"1579305600",1,23,"out",NA,0,0,NA
"392",45,"1579305600",1,1,"out","上海南",31.153095,121.42947,"上海"
"393",46,"1579305600",1,1,"out","上海",31.249662,121.455625,"上海"
"394",52,"1579305600",0,1,"out","上海虹桥",31.19418,121.320569,"上海"
"395",216,"1579305600",3,4,"out","西安北",34.376212,108.938446,"陕西"
"396",243,"1579305600",1,1,"out","汉中",33.089868,107.030146,"陕西"
"397",265,"1579305600",1,7,"out","沈阳",41.795132,123.393331,"辽宁"
"398",302,"1579305600",0,1,"out","锦州南",41.016765,121.125745,"辽宁"
"399",333,"1579305600",0,2,"out","萨拉齐",40.564477,110.531489,"内蒙古自治区"
"400",344,"1579305600",1,1,"out","包头",40.606172,109.835904,"内蒙古自治区"
"401",507,"1579305600",0,1,"out","大连北",39.016736,121.607407,"辽宁"
"402",649,"1579305600",1,1,"out","呼和浩特东",40.85014,111.765628,"内蒙古自治区"
"403",771,"1579305600",0,1,"out","怀化",27.557198,109.967323,"湖南"
"404",772,"1579305600",1,3,"out","怀化南",27.511489,109.994749,"湖南"
"405",788,"1579305600",1,1,"out","衡阳东",26.896447,112.709651,"湖南"
"406",805,"1579305600",0,3,"out","安陆",31.256575,113.6951,"湖北"
"407",812,"1579305600",0,1,"out","襄阳",32.058011,112.1548,"湖北"
"408",823,"1579305600",18,53,"out","武汉",30.607096,114.42438,"湖北"
"409",857,"1579305600",0,2,"out","株洲",27.835476,113.15673,"湖南"
"410",859,"1579305600",0,2,"out","长沙南",28.146991,113.065259,"湖南"
"411",862,"1579305600",1,6,"out","长沙",28.193949,113.013032,"湖南"
"412",865,"1579305600",1,1,"out","岳阳东",29.36625,113.208067,"湖南"
"413",874,"1579305600",1,1,"out","永州",26.454109,111.570947,"湖南"
"414",888,"1579305600",0,1,"out","邵阳北",27.574053,111.504501,"湖南"
"415",911,"1579305600",0,1,"out","绥化",46.644663,127.015618,"黑龙江"
"416",961,"1579305600",22,71,"out","汉口",30.619097,114.254389,"湖北"
"417",962,"1579305600",21,58,"out","武昌",30.528422,114.317801,"湖北"
"418",969,"1579305600",0,2,"out","荆州",30.369761,112.213011,"湖北"
"419",973,"1579305600",0,1,"out","荆门",31.051049,112.211897,"湖北"
"420",990,"1579305600",0,3,"out","麻城",31.146285,114.96389,"湖北"
"421",1028,"1579305600",0,2,"out","徐州",34.265367,117.207387,"江苏"
"422",1033,"1579305600",0,1,"out","无锡",31.587145,120.305513,"江苏"
"423",1055,"1579305600",1,3,"out","南京南",31.968681,118.797932,"江苏"
"424",1105,"1579305600",0,2,"out","南昌",28.662028,115.919161,"江西"
"425",1108,"1579305600",0,1,"out","南昌西",28.62249,115.792614,"江西"
"426",1119,"1579305600",0,1,"out","吉安",27.105267,115.02108,"江西"
"427",1267,"1579305600",1,1,"out","梅河口",42.534818,125.685059,"吉林"
"428",1317,"1579305600",0,2,"out","邢台",37.06985,114.492925,"河北"
"429",1333,"1579305600",1,1,"out","石家庄北",38.066129,114.465388,"河北"
"430",1352,"1579305600",0,1,"out","淮滨",32.500942,115.412152,"河南"
"431",1358,"1579305600",0,3,"out","信阳",32.128928,114.082245,"河南"
"432",1435,"1579305600",0,6,"out","高碑店",39.328714,115.858912,"河北"
"433",1465,"1579305600",0,1,"out","海口东",19.983649,110.3432,"海南"
"434",1466,"1579305600",0,2,"out","美兰",19.941569,110.461373,"海南"
"435",1485,"1579305600",0,1,"out","邯郸东",36.62012,114.559179,"河北"
"436",1655,"1579305600",0,2,"out","牡丹江",44.590098,129.612947,"黑龙江"
"437",1666,"1579305600",0,3,"out","哈尔滨",45.761109,126.632312,"黑龙江"
"438",1725,"1579305600",1,8,"out","郑州",34.746377,113.65971,"河南"
"439",1726,"1579305600",2,5,"out","郑州东",34.759186,113.779103,"河南"
"440",1900,"1579305600",2,2,"out","兰州",36.034906,103.851267,"甘肃"
"441",1960,"1579305600",0,1,"out","合肥南",31.798569,117.290369,"安徽"
"442",1964,"1579305600",0,3,"out","阜阳",32.91468,115.868148,"安徽"
"443",2027,"1579305600",1,4,"out","北京南",39.864896,116.379054,"北京"
"444",2028,"1579305600",1,2,"out","清河",40.041651,116.315062,"北京"
"445",2039,"1579305600",1,3,"out","北京",39.903708,116.427258,"北京"
"446",2086,"1579305600",0,2,"out","南宁东",22.842049,108.414219,"广西壮族自治区"
"447",2093,"1579305600",0,1,"out","柳州",24.307475,109.389088,"广西壮族自治区"
"448",2110,"1579305600",0,1,"out","桂林",25.261035,110.282782,"广西壮族自治区"
"449",2205,"1579305600",0,1,"out","广州南",22.988726,113.269446,"广东"
"450",2208,"1579305600",0,1,"out","广州",23.14891,113.257569,"广东"
"451",2248,"1579305600",0,1,"out","崇左",22.403914,107.358138,"广西壮族自治区"
"452",2256,"1579305600",0,1,"out","北海",21.452804,109.128259,"广西壮族自治区"
"453",2276,"1579305600",0,1,"out","怀集",23.892782,112.159573,"广东"
"454",2287,"1579305600",0,1,"out","深圳东",22.601157,114.118789,"广东"
"455",2778,"1579305600",0,1,"out","沈阳南",41.660199,123.348874,"辽宁"
"456",5277,"1579305600",0,1,"out","防城港",21.629406,108.357342,"广西"
"457",5989,"1579305600",0,1,"out","昆明南",24.920244,102.822787,"云南"
"458",6312,"1579305600",1,1,"out","昆明",25.015805,102.721791,"云南"
"459",6371,"1579305600",0,1,"out","杭州东",30.291066,120.212918,"浙江"
"460",6420,"1579305600",1,2,"out","天津西",39.158531,117.163382,"天津"
"461",6423,"1579305600",0,2,"out","天津",39.135656,117.210114,"天津"
"462",6489,"1579305600",0,1,"out","吐鲁番北",43.02236,89.111139,"新疆维吾尔自治区"
"463",6523,"1579305600",0,1,"out","库车",41.694913,83.016589,"新疆维吾尔自治区"
"464",6663,"1579305600",0,1,"out","石柱县",29.965289,108.097576,"重庆"
"465",6698,"1579305600",0,1,"out","涪陵北",29.768328,107.276696,"重庆"
"466",6710,"1579305600",0,1,"out","温州南",27.966086,120.585003,"浙江"
"467",6773,"1579305600",1,1,"out","重庆北",29.60778,106.550937,"重庆"
"468",6804,"1579305600",0,1,"out","晋城",35.475703,112.873555,"山西"
"469",6829,"1579305600",0,1,"out","枣庄",34.779737,117.306419,"山东"
"470",7015,"1579305600",0,1,"out","曲阜东",35.55627,117.068864,"山东"
"471",7022,"1579305600",0,1,"out","济南",36.671081,116.990852,"山东"
"472",7041,"1579305600",1,1,"out","西宁",36.619867,101.814009,"青海"
"473",7159,"1579305600",1,1,"out","中川机场",36.515,103.62,"甘肃"
"474",7180,"1579305600",1,1,"out","毕节",27.261477,105.415287,"贵州"
"475",7517,"1579305600",0,1,"out","十堰东",32.50921,111.082196,"河北"
"476",7566,"1579305600",0,1,"out","万州北",30.845716,108.371072,"重庆"
"477",7592,"1579305600",0,1,"out","萧县北",34.236513,116.941524,"安徽"
"478",7602,"1579305600",0,1,"out","永城北",34.741222,113.66245,"河南"
"479",0,"1579392000",1,24,"out",NA,0,0,NA
"480",25,"1579392000",2,2,"out","成都东",30.628842,104.14128,"四川"
"481",45,"1579392000",0,1,"out","上海南",31.153095,121.42947,"上海"
"482",46,"1579392000",0,1,"out","上海",31.249662,121.455625,"上海"
"483",52,"1579392000",0,1,"out","上海虹桥",31.19418,121.320569,"上海"
"484",213,"1579392000",3,3,"out","西安",34.277175,108.962718,"陕西"
"485",216,"1579392000",0,4,"out","西安北",34.376212,108.938446,"陕西"
"486",243,"1579392000",0,1,"out","汉中",33.089868,107.030146,"陕西"
"487",265,"1579392000",4,11,"out","沈阳",41.795132,123.393331,"辽宁"
"488",266,"1579392000",2,2,"out","沈阳北",41.81941,123.435889,"辽宁"
"489",302,"1579392000",0,1,"out","锦州南",41.016765,121.125745,"辽宁"
"490",333,"1579392000",0,2,"out","萨拉齐",40.564477,110.531489,"内蒙古自治区"
"491",344,"1579392000",0,1,"out","包头",40.606172,109.835904,"内蒙古自治区"
"492",507,"1579392000",0,1,"out","大连北",39.016736,121.607407,"辽宁"
"493",649,"1579392000",0,1,"out","呼和浩特东",40.85014,111.765628,"内蒙古自治区"
"494",652,"1579392000",5,5,"out","呼和浩特",40.830307,111.665727,"内蒙古自治区"
"495",771,"1579392000",0,1,"out","怀化",27.557198,109.967323,"湖南"
"496",772,"1579392000",0,3,"out","怀化南",27.511489,109.994749,"湖南"
"497",788,"1579392000",1,2,"out","衡阳东",26.896447,112.709651,"湖南"
"498",800,"1579392000",1,1,"out","宜昌东",30.658178,111.370734,"湖北"
"499",805,"1579392000",0,3,"out","安陆",31.256575,113.6951,"湖北"
"500",812,"1579392000",2,3,"out","襄阳",32.058011,112.1548,"湖北"
"501",823,"1579392000",20,73,"out","武汉",30.607096,114.42438,"湖北"
"502",857,"1579392000",0,2,"out","株洲",27.835476,113.15673,"湖南"
"503",859,"1579392000",1,3,"out","长沙南",28.146991,113.065259,"湖南"
"504",862,"1579392000",0,6,"out","长沙",28.193949,113.013032,"湖南"
"505",865,"1579392000",0,1,"out","岳阳东",29.36625,113.208067,"湖南"
"506",874,"1579392000",0,1,"out","永州",26.454109,111.570947,"湖南"
"507",888,"1579392000",0,1,"out","邵阳北",27.574053,111.504501,"湖南"
"508",911,"1579392000",0,1,"out","绥化",46.644663,127.015618,"黑龙江"
"509",961,"1579392000",17,88,"out","汉口",30.619097,114.254389,"湖北"
"510",962,"1579392000",33,91,"out","武昌",30.528422,114.317801,"湖北"
"511",965,"1579392000",3,3,"out","随州",31.72177,113.417234,"湖北"
"512",969,"1579392000",0,2,"out","荆州",30.369761,112.213011,"湖北"
"513",973,"1579392000",0,1,"out","荆门",31.051049,112.211897,"湖北"
"514",990,"1579392000",0,3,"out","麻城",31.146285,114.96389,"湖北"
"515",1025,"1579392000",1,1,"out","徐州东",34.26687,117.303151,"江苏"
"516",1028,"1579392000",0,2,"out","徐州",34.265367,117.207387,"江苏"
"517",1033,"1579392000",0,1,"out","无锡",31.587145,120.305513,"江苏"
"518",1055,"1579392000",0,3,"out","南京南",31.968681,118.797932,"江苏"
"519",1105,"1579392000",0,2,"out","南昌",28.662028,115.919161,"江西"
"520",1108,"1579392000",1,2,"out","南昌西",28.62249,115.792614,"江西"
"521",1119,"1579392000",0,1,"out","吉安",27.105267,115.02108,"江西"
"522",1267,"1579392000",0,1,"out","梅河口",42.534818,125.685059,"吉林"
"523",1317,"1579392000",0,2,"out","邢台",37.06985,114.492925,"河北"
"524",1327,"1579392000",1,1,"out","正定机场",38.252604,114.71153,"河北"
"525",1333,"1579392000",0,1,"out","石家庄北",38.066129,114.465388,"河北"
"526",1352,"1579392000",0,1,"out","淮滨",32.500942,115.412152,"河南"
"527",1358,"1579392000",1,4,"out","信阳",32.128928,114.082245,"河南"
"528",1435,"1579392000",0,6,"out","高碑店",39.328714,115.858912,"河北"
"529",1465,"1579392000",0,1,"out","海口东",19.983649,110.3432,"海南"
"530",1466,"1579392000",0,2,"out","美兰",19.941569,110.461373,"海南"
"531",1485,"1579392000",0,1,"out","邯郸东",36.62012,114.559179,"河北"
"532",1655,"1579392000",0,2,"out","牡丹江",44.590098,129.612947,"黑龙江"
"533",1666,"1579392000",1,4,"out","哈尔滨",45.761109,126.632312,"黑龙江"
"534",1725,"1579392000",0,8,"out","郑州",34.746377,113.65971,"河南"
"535",1726,"1579392000",1,6,"out","郑州东",34.759186,113.779103,"河南"
"536",1900,"1579392000",0,2,"out","兰州",36.034906,103.851267,"甘肃"
"537",1957,"1579392000",1,1,"out","合肥",31.885816,117.31754,"安徽"
"538",1960,"1579392000",4,5,"out","合肥南",31.798569,117.290369,"安徽"
"539",1964,"1579392000",0,3,"out","阜阳",32.91468,115.868148,"安徽"
"540",2027,"1579392000",1,5,"out","北京南",39.864896,116.379054,"北京"
"541",2028,"1579392000",0,2,"out","清河",40.041651,116.315062,"北京"
"542",2030,"1579392000",1,1,"out","北京西",39.894755,116.321148,"北京"
"543",2039,"1579392000",3,6,"out","北京",39.903708,116.427258,"北京"
"544",2085,"1579392000",3,3,"out","南宁",22.826755,108.315177,"广西壮族自治区"
"545",2086,"1579392000",0,2,"out","南宁东",22.842049,108.414219,"广西壮族自治区"
"546",2093,"1579392000",1,2,"out","柳州",24.307475,109.389088,"广西壮族自治区"
"547",2107,"1579392000",1,1,"out","桂林北",25.328907,110.302177,"广西壮族自治区"
"548",2110,"1579392000",0,1,"out","桂林",25.261035,110.282782,"广西壮族自治区"
"549",2128,"1579392000",1,1,"out","玉屏",27.239851,108.934689,"贵州"
"550",2205,"1579392000",0,1,"out","广州南",22.988726,113.269446,"广东"
"551",2208,"1579392000",0,1,"out","广州",23.14891,113.257569,"广东"
"552",2248,"1579392000",0,1,"out","崇左",22.403914,107.358138,"广西壮族自治区"
"553",2256,"1579392000",0,1,"out","北海",21.452804,109.128259,"广西壮族自治区"
"554",2276,"1579392000",0,1,"out","怀集",23.892782,112.159573,"广东"
"555",2287,"1579392000",0,1,"out","深圳东",22.601157,114.118789,"广东"
"556",2778,"1579392000",0,1,"out","沈阳南",41.660199,123.348874,"辽宁"
"557",5277,"1579392000",0,1,"out","防城港",21.629406,108.357342,"广西"
"558",5989,"1579392000",1,2,"out","昆明南",24.920244,102.822787,"云南"
"559",6312,"1579392000",0,1,"out","昆明",25.015805,102.721791,"云南"
"560",6371,"1579392000",1,2,"out","杭州东",30.291066,120.212918,"浙江"
"561",6420,"1579392000",0,2,"out","天津西",39.158531,117.163382,"天津"
"562",6423,"1579392000",0,2,"out","天津",39.135656,117.210114,"天津"
"563",6489,"1579392000",0,1,"out","吐鲁番北",43.02236,89.111139,"新疆维吾尔自治区"
"564",6523,"1579392000",0,1,"out","库车",41.694913,83.016589,"新疆维吾尔自治区"
"565",6663,"1579392000",0,1,"out","石柱县",29.965289,108.097576,"重庆"
"566",6698,"1579392000",0,1,"out","涪陵北",29.768328,107.276696,"重庆"
"567",6710,"1579392000",0,1,"out","温州南",27.966086,120.585003,"浙江"
"568",6723,"1579392000",1,1,"out","绍兴北",30.099718,120.538608,"浙江"
"569",6748,"1579392000",1,1,"out","乌鲁木齐",43.779213,87.583207,"新疆维吾尔自治区"
"570",6773,"1579392000",1,2,"out","重庆北",29.60778,106.550937,"重庆"
"571",6804,"1579392000",0,1,"out","晋城",35.475703,112.873555,"山西"
"572",6829,"1579392000",0,1,"out","枣庄",34.779737,117.306419,"山东"
"573",6832,"1579392000",1,1,"out","烟台南",37.432394,121.392254,"山东"
"574",7015,"1579392000",0,1,"out","曲阜东",35.55627,117.068864,"山东"
"575",7022,"1579392000",1,2,"out","济南",36.671081,116.990852,"山东"
"576",7041,"1579392000",0,1,"out","西宁",36.619867,101.814009,"青海"
"577",7159,"1579392000",0,1,"out","中川机场",36.515,103.62,"甘肃"
"578",7180,"1579392000",0,1,"out","毕节",27.261477,105.415287,"贵州"
"579",7496,"1579392000",1,1,"out","石林西",36.669035,116.891435,"济南"
"580",7517,"1579392000",0,1,"out","十堰东",32.50921,111.082196,"河北"
"581",7566,"1579392000",0,1,"out","万州北",30.845716,108.371072,"重庆"
"582",7592,"1579392000",0,1,"out","萧县北",34.236513,116.941524,"安徽"
"583",7602,"1579392000",0,1,"out","永城北",34.741222,113.66245,"河南"
"584",0,"1579478400",1,25,"out",NA,0,0,NA
"585",24,"1579478400",1,1,"out","渠县",30.804426,107.012482,"四川"
"586",25,"1579478400",2,4,"out","成都东",30.628842,104.14128,"四川"
"587",45,"1579478400",0,1,"out","上海南",31.153095,121.42947,"上海"
"588",46,"1579478400",0,1,"out","上海",31.249662,121.455625,"上海"
"589",52,"1579478400",1,2,"out","上海虹桥",31.19418,121.320569,"上海"
"590",213,"1579478400",0,3,"out","西安",34.277175,108.962718,"陕西"
"591",216,"1579478400",1,5,"out","西安北",34.376212,108.938446,"陕西"
"592",243,"1579478400",0,1,"out","汉中",33.089868,107.030146,"陕西"
"593",265,"1579478400",3,14,"out","沈阳",41.795132,123.393331,"辽宁"
"594",266,"1579478400",0,2,"out","沈阳北",41.81941,123.435889,"辽宁"
"595",302,"1579478400",0,1,"out","锦州南",41.016765,121.125745,"辽宁"
"596",333,"1579478400",1,3,"out","萨拉齐",40.564477,110.531489,"内蒙古自治区"
"597",344,"1579478400",0,1,"out","包头",40.606172,109.835904,"内蒙古自治区"
"598",507,"1579478400",0,1,"out","大连北",39.016736,121.607407,"辽宁"
"599",538,"1579478400",1,1,"out","通辽",43.605187,122.271158,"内蒙古自治区"
"600",649,"1579478400",0,1,"out","呼和浩特东",40.85014,111.765628,"内蒙古自治区"
"601",652,"1579478400",0,5,"out","呼和浩特",40.830307,111.665727,"内蒙古自治区"
"602",771,"1579478400",0,1,"out","怀化",27.557198,109.967323,"湖南"
"603",772,"1579478400",0,3,"out","怀化南",27.511489,109.994749,"湖南"
"604",788,"1579478400",0,2,"out","衡阳东",26.896447,112.709651,"湖南"
"605",800,"1579478400",1,2,"out","宜昌东",30.658178,111.370734,"湖北"
"606",805,"1579478400",0,3,"out","安陆",31.256575,113.6951,"湖北"
"607",812,"1579478400",0,3,"out","襄阳",32.058011,112.1548,"湖北"
"608",823,"1579478400",40,113,"out","武汉",30.607096,114.42438,"湖北"
